0	0.9	1.9282987856864928	
1	0.86	1.273703761100769	
2	0.72	1.0897185891866683	
3	0.68	0.9327252095937729	
4	0.74	0.875189334154129	
5	0.82	1.3917777472734452	
6	0.22	1.3926267594099044	
7	0.7	1.8210271871089936	
8	0.84	2.030676028728485	
9	0.98	1.624034594297409	
10	0.88	1.5948680698871613	
11	0.8	1.3533932590484619	
12	0.86	1.401124438047409	
13	0.9	1.3831134343147278	
14	0.84	1.5433426308631897	
15	0.9	1.7492905020713807	
16	0.74	1.4936953973770142	
17	0.86	1.501077402830124	
18	0.76	1.8643614536523818	
19	0.9	1.3152905762195588	
20	0.82	1.5819890123605729	
21	0.82	1.2907820510864259	
22	0.8	1.2756018722057343	
23	0.8	1.522440207004547	
24	0.92	1.8061631047725677	
25	0.88	2.274559540748596	
26	0.76	1.6297461116313934	
27	0.7	1.7797146117687226	
28	0.82	1.87681800365448	
29	0.86	1.2766585540771485	
30	0.66	1.9327192449569701	
31	0.64	1.46654137134552	
32	0.54	1.6232697024941445	
33	0.66	1.5756692588329315	
34	0.6	1.6152052986621857	
35	0.52	1.7265903985500335	
36	0.52	1.886751836538315	
37	0.62	2.0505544400215148	
38	0.78	1.5302837979793549	
39	0.72	2.0122656178474427	
40	0.46	1.4056756210327148	
41	0.92	2.1389923310279846	
42	0.7	1.7791920459270478	
43	0.86	1.9373708581924438	
44	0.54	1.919512108564377	
45	0.68	1.998701379299164	
46	0.26	1.6381030797958374	
47	0.74	1.7562233018875122	
48	0.86	1.918375725746155	
49	0.66	1.8341023600101471	
50	0.54	1.769618146419525	
51	0.86	1.6926634395122528	
52	0.74	1.867253648042679	
53	0.7	1.5191888535022735	
54	0.58	1.9733828973770142	
55	0.3	1.5994475322961808	
56	0.72	1.9042538154125213	
57	0.78	2.2339185857772828	
58	0.56	1.8003192752599717	
59	0.62	1.3184219467639924	
60	0.32	1.8442386925220489	
61	0.62	1.862519543170929	
62	0.5	1.8959458541870118	
63	0.86	1.6601155924797057	
64	0.64	1.4655217683315278	
65	0.64	1.7862256741523743	
66	0.46	1.8616202855110169	
67	0.5	2.1048628902435302	
68	0.3	1.8329149341583253	
69	0.96	1.6214652419090272	
70	0.74	1.4284251552820206	
71	0.82	1.5483254885673523	
